ID,Language_ID,Feature_ID,Value,Concept
135-720,khan1273,http://concepticon.clld.org/parameters/1981,imʸelɨ xasʸum,widower
135-505,khan1273,http://concepticon.clld.org/parameters/194,sʸemʸya,family
135-950,khan1273,http://concepticon.clld.org/parameters/1215,naŋ,you (singular)
135-38,khan1273,http://concepticon.clld.org/parameters/1130,muŋ taklewa,we (exclusive)
135-582,khan1273,http://concepticon.clld.org/parameters/619,woy-xul,animal
135-697,khan1273,http://concepticon.clld.org/parameters/619,wənt-woy,animal
135-23,khan1273,http://concepticon.clld.org/parameters/2261,xor̃,male (adj)
135-360,khan1273,http://concepticon.clld.org/parameters/649,sʸaxər̃,pasture
135-422,khan1273,http://concepticon.clld.org/parameters/263,woy-xul lawaltɨ xoyat,herdsman
135-395,khan1273,http://concepticon.clld.org/parameters/851,osʸ,"stable, stall"
135-582,khan1273,http://concepticon.clld.org/parameters/1153,woy-xul,cattle (bovine)
135-499,khan1273,http://concepticon.clld.org/parameters/1331,oš,sheep
135-427,khan1273,http://concepticon.clld.org/parameters/1348,xor̃ pur̃sʸ,boar
135-876,khan1273,http://concepticon.clld.org/parameters/1351,ne pur̃sʸ,sow (2)
135-1048,khan1273,http://concepticon.clld.org/parameters/615,low,horse (equine)
135-76,khan1273,http://concepticon.clld.org/parameters/1647,nʸewar̃,"foal, colt"
135-180,khan1273,http://concepticon.clld.org/parameters/265,tuxlaŋ woy-xul,fowl
135-282,khan1273,http://concepticon.clld.org/parameters/1514,ne sʸisʸkur̃ek,hen
135-365,khan1273,http://concepticon.clld.org/parameters/937,tuxlaŋ woy,bird
135-116,khan1273,http://concepticon.clld.org/parameters/937,sʸisʸkʸi,bird
135-203,khan1273,http://concepticon.clld.org/parameters/950,xalew,seagull
135-792,khan1273,http://concepticon.clld.org/parameters/307,wor̃š,hawk
135-922,khan1273,http://concepticon.clld.org/parameters/2009,amp,dog
135-181,khan1273,http://concepticon.clld.org/parameters/2009,akar̃,dog
135-290,khan1273,http://concepticon.clld.org/parameters/1136,šowar̃,rabbit
135-1024,khan1273,http://concepticon.clld.org/parameters/1208,katʸi,cat
135-788,khan1273,http://concepticon.clld.org/parameters/1312,wuxsar̃,fox
135-95,khan1273,http://concepticon.clld.org/parameters/232,sus,flea
135-873,khan1273,http://concepticon.clld.org/parameters/1575,tar̃akan,cockroach
135-490,khan1273,http://concepticon.clld.org/parameters/587,xašŋa,ant
135-952,khan1273,http://concepticon.clld.org/parameters/1065,nʸimsar̃ pun ~ nʸimsar̃ xošap,spider web
135-1003,khan1273,http://concepticon.clld.org/parameters/1517,pos ~ pʸeslɨ,wasp
135-127,khan1273,http://concepticon.clld.org/parameters/1517,pir̃um,wasp
135-1065,khan1273,http://concepticon.clld.org/parameters/1509,pelŋa,mosquito
135-556,khan1273,http://concepticon.clld.org/parameters/1791,lɨpanta,butterfly
135-802,khan1273,http://concepticon.clld.org/parameters/632,susl,lizard
135-983,khan1273,http://concepticon.clld.org/parameters/1040,əpat,hair (head)
135-134,khan1273,http://concepticon.clld.org/parameters/1040,əptat,hair (head)
135-479,khan1273,http://concepticon.clld.org/parameters/678,tuš,beard
135-134,khan1273,http://concepticon.clld.org/parameters/36,əptat,pubic hair
135-15,khan1273,http://concepticon.clld.org/parameters/525,kalɨ yuš,"vein, artery"
135-571,khan1273,http://concepticon.clld.org/parameters/1220,lɨw,tail
135-1075,khan1273,http://concepticon.clld.org/parameters/1256,ux,head
135-391,khan1273,http://concepticon.clld.org/parameters/1583,wʸelum,brain
135-924,khan1273,http://concepticon.clld.org/parameters/1560,wʸenš,face
135-240,khan1273,http://concepticon.clld.org/parameters/1730,wʸenš puŋal,cheek
135-194,khan1273,http://concepticon.clld.org/parameters/1510,aŋal,chin
135-231,khan1273,http://concepticon.clld.org/parameters/1540,sempun,eyelash
135-103,khan1273,http://concepticon.clld.org/parameters/1221,nʸul,nose
135-750,khan1273,http://concepticon.clld.org/parameters/1178,nʸul wus,nostril
135-1085,khan1273,http://concepticon.clld.org/parameters/208,pulx,mucus (nasal)
135-139,khan1273,http://concepticon.clld.org/parameters/478,tur̃up,lip
135-829,khan1273,http://concepticon.clld.org/parameters/1380,pʸeŋk,tooth
135-880,khan1273,http://concepticon.clld.org/parameters/1482,laŋkar̃,shoulder
135-742,khan1273,http://concepticon.clld.org/parameters/1886,puxat,armpit
135-366,khan1273,http://concepticon.clld.org/parameters/1297,kur̃,leg
135-371,khan1273,http://concepticon.clld.org/parameters/1301,kur̃pat,foot
135-780,khan1273,http://concepticon.clld.org/parameters/1257,tuxl,wing
135-912,khan1273,http://concepticon.clld.org/parameters/1402,esum,breast (of woman)
135-415,khan1273,http://concepticon.clld.org/parameters/1838,pup,navel
135-1147,khan1273,http://concepticon.clld.org/parameters/1028,usʸinʸtatɨ,"yawn, gape"
135-39,khan1273,http://concepticon.clld.org/parameters/126,šaŋkumtɨ,perspire
135-60,khan1273,http://concepticon.clld.org/parameters/268,sʸur̃ʸitɨ,dribble
135-1170,khan1273,http://concepticon.clld.org/parameters/1983,tor̃ɨyttɨ,snore
135-1066,khan1273,http://concepticon.clld.org/parameters/592,kisʸtɨ,urinate
135-218,khan1273,http://concepticon.clld.org/parameters/1152,r̃utʸittɨ,beget (of father)
135-718,khan1273,http://concepticon.clld.org/parameters/1087,xunaŋa yitɨ,conceive
135-485,khan1273,http://concepticon.clld.org/parameters/1422,wəltɨ,"live, living, life"
135-62,khan1273,http://concepticon.clld.org/parameters/1422,lɨlaŋ,"live, living, life"
135-1028,khan1273,http://concepticon.clld.org/parameters/1422,wəlupsa,"live, living, life"
135-97,khan1273,http://concepticon.clld.org/parameters/1904,šəytum,drowned
135-512,khan1273,http://concepticon.clld.org/parameters/1719,muwa puntɨ,bury (the dead)
135-1090,khan1273,http://concepticon.clld.org/parameters/1957,ay xotn bəltɨ,goiter
135-570,khan1273,http://concepticon.clld.org/parameters/1957,uksʸum kalɨ,goiter
135-34,khan1273,http://concepticon.clld.org/parameters/1903,nux puwtopsa,swelling
135-775,khan1273,http://concepticon.clld.org/parameters/148,kunšopsa,itch
135-1070,khan1273,http://concepticon.clld.org/parameters/793,lɨyaŋ nʸulum,boil (noun)
135-818,khan1273,http://concepticon.clld.org/parameters/655,xaltɨ ler̃,poison
135-1129,khan1273,http://concepticon.clld.org/parameters/655,tuyaŋ ler̃,poison
135-313,khan1273,http://concepticon.clld.org/parameters/655,poŋxaŋ ler̃,poison
135-807,khan1273,http://concepticon.clld.org/parameters/1757,wʸewtama pitum,"tired, weary"
135-923,khan1273,http://concepticon.clld.org/parameters/269,yetšum,cooked
135-497,khan1273,http://concepticon.clld.org/parameters/178,poxiyim,ripe
135-597,khan1273,http://concepticon.clld.org/parameters/178,pušum,ripe
135-923,khan1273,http://concepticon.clld.org/parameters/178,yetšum,ripe
135-524,khan1273,http://concepticon.clld.org/parameters/848,tur̃ xoxtɨ,thirst
135-383,khan1273,http://concepticon.clld.org/parameters/848,nʸalum sor̃tɨ,thirst
135-728,khan1273,http://concepticon.clld.org/parameters/2146,put wʸer̃tɨ,"roast, fry"
135-403,khan1273,http://concepticon.clld.org/parameters/183,nʸanʸ wʸer̃tɨ,bake
135-1103,khan1273,http://concepticon.clld.org/parameters/480,an,plate
135-448,khan1273,http://concepticon.clld.org/parameters/270,suxtaput,"pitcher, jug"
