ID,Language_ID,Feature_ID,Value,Concept
250-513,yuwa1244,http://concepticon.clld.org/parameters/965,ʰkʸo,world
250-513,yuwa1244,http://concepticon.clld.org/parameters/626,ʰkʸo,"earth, land"
250-25,yuwa1244,http://concepticon.clld.org/parameters/1228,ʰlẽi,"earth=ground, soil"
250-25,yuwa1244,http://concepticon.clld.org/parameters/2,ʰlẽi,dust
250-525,yuwa1244,http://concepticon.clld.org/parameters/640,ʰleʰte,mud
250-561,yuwa1244,http://concepticon.clld.org/parameters/671,ʰkabaʰyu,sand
250-372,yuwa1244,http://concepticon.clld.org/parameters/2118,ilẽwã,"mountain, hill"
250-625,yuwa1244,http://concepticon.clld.org/parameters/652,bẽi,"plain, field"
250-416,yuwa1244,http://concepticon.clld.org/parameters/921,ilẽwã ʰkɨke,valley
250-160,yuwa1244,http://concepticon.clld.org/parameters/622,heto ʰwɨ kalatelã,island
250-692,yuwa1244,http://concepticon.clld.org/parameters/113,heto aʰkulẽ,shore
250-134,yuwa1244,http://concepticon.clld.org/parameters/1155,ilẽwã ʰlaikɨ,cave
250-694,yuwa1244,http://concepticon.clld.org/parameters/948,au,water
250-425,yuwa1244,http://concepticon.clld.org/parameters/259,heto huluwaka,rough (of sea)
250-83,yuwa1244,http://concepticon.clld.org/parameters/1768,heto ʰkolo,foam
250-308,yuwa1244,http://concepticon.clld.org/parameters/624,bãbo,lake
250-308,yuwa1244,http://concepticon.clld.org/parameters/623,bãbo,lagoon
250-425,yuwa1244,http://concepticon.clld.org/parameters/978,heto huluwaka,wave
250-377,yuwa1244,http://concepticon.clld.org/parameters/666,heto,"river, stream, brook"
250-310,yuwa1244,http://concepticon.clld.org/parameters/1982,heto hulaheikɨ,whirlpool
250-187,yuwa1244,http://concepticon.clld.org/parameters/2144,ʰlẽi-ʰkʷa helou,"spring, well"
250-177,yuwa1244,http://concepticon.clld.org/parameters/1145,ʰleʰte-ʰta,swamp
250-21,yuwa1244,http://concepticon.clld.org/parameters/943,heto ʰlaho,waterfall
250-276,yuwa1244,http://concepticon.clld.org/parameters/420,'yelito,"woods, forest"
250-591,yuwa1244,http://concepticon.clld.org/parameters/906,ʰtawɨ,tree (cf 08.600)
250-591,yuwa1244,http://concepticon.clld.org/parameters/1803,ʰtawɨ,wood
250-335,yuwa1244,http://concepticon.clld.org/parameters/2125,iʰto,"stone, rock"
250-730,yuwa1244,http://concepticon.clld.org/parameters/6,ʰlẽi ʰkeʰkekɨtehai,earthquake
250-513,yuwa1244,http://concepticon.clld.org/parameters/1732,ʰkʸo,sky
250-328,yuwa1244,http://concepticon.clld.org/parameters/1343,ʰtilẽwã,sun
