ID,Language_ID,Feature_ID,Value,Concept
224-751,karo1304,http://concepticon.clld.org/parameters/965,ʔiθíβθānēn,world
224-751,karo1304,http://concepticon.clld.org/parameters/626,ʔiθíβθānēn,"earth, land"
224-751,karo1304,http://concepticon.clld.org/parameters/1228,ʔiθíβθānēn,"earth=ground, soil"
224-242,karo1304,http://concepticon.clld.org/parameters/2,ʔámtāp,dust
224-47,karo1304,http://concepticon.clld.org/parameters/640,ʔaratβáraf,mud
224-290,karo1304,http://concepticon.clld.org/parameters/640,ʔáβax,mud
224-620,karo1304,http://concepticon.clld.org/parameters/671,yú̄x,sand
224-100,karo1304,http://concepticon.clld.org/parameters/2118,tú̄yšip,"mountain, hill"
224-250,karo1304,http://concepticon.clld.org/parameters/618,ʔápak,"cliff, precipice"
224-415,karo1304,http://concepticon.clld.org/parameters/652,tišrām,"plain, field"
224-415,karo1304,http://concepticon.clld.org/parameters/921,tišrām,valley
224-61,karo1304,http://concepticon.clld.org/parameters/622,čī́nkir,island
224-696,karo1304,http://concepticon.clld.org/parameters/113,ʔastīp,shore
224-252,karo1304,http://concepticon.clld.org/parameters/1155,ʔá̄siβ,cave
224-86,karo1304,http://concepticon.clld.org/parameters/948,ʔá̄s,water
224-682,karo1304,http://concepticon.clld.org/parameters/948,ʔíšaha,water
224-611,karo1304,http://concepticon.clld.org/parameters/1474,yúras,sea
224-475,karo1304,http://concepticon.clld.org/parameters/1768,čánčāf,foam
224-611,karo1304,http://concepticon.clld.org/parameters/645,yúras,ocean
224-201,karo1304,http://concepticon.clld.org/parameters/624,ʔúkrām,lake
224-64,karo1304,http://concepticon.clld.org/parameters/666,ʔiškê̄š,"river, stream, brook"
224-320,karo1304,http://concepticon.clld.org/parameters/666,sāmβárō,"river, stream, brook"
224-753,karo1304,http://concepticon.clld.org/parameters/2144,ʔišrām,"spring, well"
224-255,karo1304,http://concepticon.clld.org/parameters/420,ʔipahárīk,"woods, forest"
224-58,karo1304,http://concepticon.clld.org/parameters/906,ʔípaha,tree (cf 08.600)
224-230,karo1304,http://concepticon.clld.org/parameters/1803,ʔáhup,wood
224-156,karo1304,http://concepticon.clld.org/parameters/2125,ʔas,"stone, rock"
224-385,karo1304,http://concepticon.clld.org/parameters/6,ʔiθíβθānēn tōké̄n,earthquake
224-146,karo1304,http://concepticon.clld.org/parameters/1732,páy nanuʔáβahkam,sky
224-284,karo1304,http://concepticon.clld.org/parameters/1343,kú̄sra,sun
224-265,karo1304,http://concepticon.clld.org/parameters/1313,ʔikxarám-kú̄sra,moon
224-602,karo1304,http://concepticon.clld.org/parameters/1430,ʔatáyrām,star
224-549,karo1304,http://concepticon.clld.org/parameters/1654,ʔimaxáynūmβa,lightning
224-279,karo1304,http://concepticon.clld.org/parameters/1150,ʔišnur,thunder
224-451,karo1304,http://concepticon.clld.org/parameters/1733,ʔé̄xrih,rainbow
224-205,karo1304,http://concepticon.clld.org/parameters/630,ʔimkatáxrah,light (noun)
224-688,karo1304,http://concepticon.clld.org/parameters/1388,pikšip,"shade, shadow"
224-389,karo1304,http://concepticon.clld.org/parameters/960,ʔikré̄myah,wind
224-371,karo1304,http://concepticon.clld.org/parameters/1489,pikxárampa,cloud
