ID,Language_ID,Feature_ID,Value,Concept
236-880,maor1246,http://concepticon.clld.org/parameters/965,ao,world
236-880,maor1246,http://concepticon.clld.org/parameters/626,ao,"earth, land"
236-808,maor1246,http://concepticon.clld.org/parameters/626,whenua,"earth, land"
236-557,maor1246,http://concepticon.clld.org/parameters/1228,one-one,"earth=ground, soil"
236-1083,maor1246,http://concepticon.clld.org/parameters/1228,paru,"earth=ground, soil"
236-808,maor1246,http://concepticon.clld.org/parameters/1228,whenua,"earth=ground, soil"
236-1299,maor1246,http://concepticon.clld.org/parameters/1228,papa,"earth=ground, soil"
236-1176,maor1246,http://concepticon.clld.org/parameters/2,nehu,dust
236-1202,maor1246,http://concepticon.clld.org/parameters/2,puehu,dust
236-1083,maor1246,http://concepticon.clld.org/parameters/640,paru,mud
236-1329,maor1246,http://concepticon.clld.org/parameters/640,paru-paru,mud
236-138,maor1246,http://concepticon.clld.org/parameters/640,one,mud
236-51,maor1246,http://concepticon.clld.org/parameters/671,one-puu,sand
236-138,maor1246,http://concepticon.clld.org/parameters/671,one,sand
236-495,maor1246,http://concepticon.clld.org/parameters/2118,mauŋa,"mountain, hill"
236-396,maor1246,http://concepticon.clld.org/parameters/2118,puke,"mountain, hill"
236-1080,maor1246,http://concepticon.clld.org/parameters/618,pari,"cliff, precipice"
236-1161,maor1246,http://concepticon.clld.org/parameters/652,paa-tiki,"plain, field"
236-385,maor1246,http://concepticon.clld.org/parameters/652,taiapa,"plain, field"
236-513,maor1246,http://concepticon.clld.org/parameters/652,maania,"plain, field"
236-956,maor1246,http://concepticon.clld.org/parameters/652,rao-rao,"plain, field"
236-787,maor1246,http://concepticon.clld.org/parameters/652,parae,"plain, field"
236-452,maor1246,http://concepticon.clld.org/parameters/921,awa-awa,valley
236-1185,maor1246,http://concepticon.clld.org/parameters/921,riu,valley
236-90,maor1246,http://concepticon.clld.org/parameters/921,whaarua,valley
236-1188,maor1246,http://concepticon.clld.org/parameters/622,motu,island
236-1220,maor1246,http://concepticon.clld.org/parameters/622,moutere,island
236-799,maor1246,http://concepticon.clld.org/parameters/166,tua-whenua,mainland
236-1060,maor1246,http://concepticon.clld.org/parameters/113,taha,shore
236-1609,maor1246,http://concepticon.clld.org/parameters/113,taha-taha,shore
236-1365,maor1246,http://concepticon.clld.org/parameters/113,pare-ŋa,shore
