ID,Language_ID,Feature_ID,Value,Concept
67-711,taba1259,http://concepticon.clld.org/parameters/49,инкар хьув,refuse
67-1091,taba1259,http://concepticon.clld.org/parameters/1675,гаф тувув,promise
67-168,taba1259,http://concepticon.clld.org/parameters/1828,чапув,"ask, request"
67-1035,taba1259,http://concepticon.clld.org/parameters/1828,тІалаб апІув,"ask, request"
67-1502,taba1259,http://concepticon.clld.org/parameters/1828,гьирхув,"ask, request"
67-711,taba1259,http://concepticon.clld.org/parameters/755,инкар хьув,deny
67-400,taba1259,http://concepticon.clld.org/parameters/2022,кІулʼин бисув (къаравкъув),"admit, confess"
67-1450,taba1259,http://concepticon.clld.org/parameters/1275,ахтармиш апІув,answer
67-744,taba1259,http://concepticon.clld.org/parameters/1275,жаваб апІув,answer
67-664,taba1259,http://concepticon.clld.org/parameters/1309,гьерхув,"ask (question, inquire)"
67-567,taba1259,http://concepticon.clld.org/parameters/1405,зур,name
67-1539,taba1259,http://concepticon.clld.org/parameters/1405,ццур,name
67-127,taba1259,http://concepticon.clld.org/parameters/1599,гаф,word
67-891,taba1259,http://concepticon.clld.org/parameters/48,ккивихъув,silent (be)
67-1398,taba1259,http://concepticon.clld.org/parameters/1307,чІал,language
67-373,taba1259,http://concepticon.clld.org/parameters/1711,гьядиса ктевтув,tell story
67-106,taba1259,http://concepticon.clld.org/parameters/1115,улхув,speech (make a)
67-100,taba1259,http://concepticon.clld.org/parameters/1458,пув,say
67-1121,taba1259,http://concepticon.clld.org/parameters/1866,хъахъув (улхваъ),"stutter, stammer"
67-100,taba1259,http://concepticon.clld.org/parameters/1623,пув,"speak, talk"
67-1311,taba1259,http://concepticon.clld.org/parameters/1623,гафар апІув,"speak, talk"
67-1478,taba1259,http://concepticon.clld.org/parameters/526,цІуз зигув,howl
67-360,taba1259,http://concepticon.clld.org/parameters/1025,швитІ хъапІув,whistle
67-825,taba1259,http://concepticon.clld.org/parameters/298,цІузар апІув,"shriek, screech"
67-1274,taba1259,http://concepticon.clld.org/parameters/128,кІвантІаригъян улхув,mumble
67-601,taba1259,http://concepticon.clld.org/parameters/55,иврахъна пув,whisper
67-1117,taba1259,http://concepticon.clld.org/parameters/1261,урхув,sing
67-1012,taba1259,http://concepticon.clld.org/parameters/715,гьягъ апІув,"shout, cry out"
67-1367,taba1259,http://concepticon.clld.org/parameters/1270,гьаз,why?
67-1063,taba1259,http://concepticon.clld.org/parameters/1363,дих,voice
67-762,taba1259,http://concepticon.clld.org/parameters/1235,фуж,who?
67-1435,taba1259,http://concepticon.clld.org/parameters/727,фицув,which?
67-2,taba1259,http://concepticon.clld.org/parameters/1238,фела,when?
67-806,taba1259,http://concepticon.clld.org/parameters/1237,наан,where?
67-1298,taba1259,http://concepticon.clld.org/parameters/1237,наънан,where?
67-1358,taba1259,http://concepticon.clld.org/parameters/1236,фи,what?
67-600,taba1259,http://concepticon.clld.org/parameters/531,фикьан,how much?
67-1227,taba1259,http://concepticon.clld.org/parameters/531,швнур,how much?
67-1281,taba1259,http://concepticon.clld.org/parameters/1239,фици,how?
67-600,taba1259,http://concepticon.clld.org/parameters/822,фикьан,how many?
67-361,taba1259,http://concepticon.clld.org/parameters/1269,ваъ,"no, negative"
67-1090,taba1259,http://concepticon.clld.org/parameters/1269,арар,"no, negative"
67-981,taba1259,http://concepticon.clld.org/parameters/1268,ав,"yes, affirmative"
67-353,taba1259,http://concepticon.clld.org/parameters/1459,эгер,if
67-890,taba1259,http://concepticon.clld.org/parameters/1014,я,or
67-433,taba1259,http://concepticon.clld.org/parameters/1157,гьаз гъакиш,because
67-1261,taba1259,http://concepticon.clld.org/parameters/1577,ва,and
67-741,taba1259,http://concepticon.clld.org/parameters/1577,-ра,and
67-1355,taba1259,http://concepticon.clld.org/parameters/488,къайда,"way, manner"
67-1464,taba1259,http://concepticon.clld.org/parameters/488,саягъ,"way, manner"
67-487,taba1259,http://concepticon.clld.org/parameters/1812,чалишмиш хьувал,"try, attempt"
67-1361,taba1259,http://concepticon.clld.org/parameters/1812,ляхнихъ хъюгъюб,"try, attempt"
67-559,taba1259,http://concepticon.clld.org/parameters/584,гъагъув,difficult
67-1312,taba1259,http://concepticon.clld.org/parameters/686,печІув,easy
67-250,taba1259,http://concepticon.clld.org/parameters/643,чарасузвал,"need, necessity"
67-324,taba1259,http://concepticon.clld.org/parameters/1902,масу тувув,betray
